tradeDate,tradeDate,signal5,signal10,signal20,date,open,high,low,close,volume,settle,vwap,updatingTime,asset5,transaction5,pnl5,commission5,turnover5,position5,deposit5,asset10,transaction10,pnl10,commission10,turnover10,position10,deposit10,asset20,transaction20,pnl20,commission20,turnover20,position20,deposit20,return,time,cumulative_return
2012-05-31,2012-05-31,1,1,1,2012-05-31,2621.2,2643.4,2612.0,2635.6,305805.0,2631.8,2629.0656346364513,2018-04-16 13:37:11,359770.9074448187,0.0,0.0,0.0,0.0,0.0,0.15,359770.9074448187,0.0,0.0,0.0,0.0,0.0,0.15,359770.9074448187,0.0,0.0,0.0,0.0,0.0,0.15,-0.005237191650853959,2012-05-31,759768.1159420289
2012-06-01,2012-06-01,0,0,0,2012-06-01,2630.0,2659.8,2615.2,2629.2,385689.0,2626.0,2638.611219920713,2018-04-16 13:37:11,359715.74257234385,2398104.9504822926,-55.16487247485202,55.164872474872205,3.0394232578989766,3.0394232578989766,0.15,359715.74257234385,2398104.9504822926,-55.16487247485202,55.164872474872205,3.0394232578989766,3.0394232578989766,0.15,359715.74257234385,2398104.9504822926,-55.16487247485202,55.164872474872205,3.0394232578989766,3.0394232578989766,0.15,0.0033572409583397613,2012-06-01,762318.8405797101
2012-06-04,2012-06-04,0,0,0,2012-06-04,2600.0,2600.0,2545.0,2545.4,312799.0,2558.2,2575.6105153788853,2018-04-16 13:37:11,332306.4059980064,-2370750.141161202,-27409.336574337445,54.527253246707645,3.039423257898977,0.0,0.15,332306.4059980064,-2370750.141161202,-27409.336574337445,54.527253246707645,3.039423257898977,0.0,0.15,332306.4059980064,-2370750.141161202,-27409.336574337445,54.527253246707645,3.039423257898977,0.0,0.15,-0.011406844106463879,2012-06-04,753623.1884057971
2012-06-05,2012-06-05,0,0,0,2012-06-05,2555.6,2566.4,2546.2,2552.4,281713.0,2551.4,2556.1475686248064,2018-04-16 13:37:11,332306.4059980064,0.0,0.0,0.0,0.0,0.0,0.15,332306.4059980064,0.0,0.0,0.0,0.0,0.0,0.15,332306.4059980064,0.0,0.0,0.0,0.0,0.0,0.15,-0.01707692307692311,2012-06-05,740753.6231884058
2012-06-06,2012-06-06,-1,-1,-1,2012-06-06,2549.8,2569.6,2540.2,2549.0,359605.0,2547.4,2556.7134644957664,2018-04-16 13:37:11,332306.4059980064,0.0,0.0,0.0,0.0,0.0,0.15,332306.4059980064,0.0,0.0,0.0,0.0,0.0,0.15,332306.4059980064,0.0,0.0,0.0,0.0,0.0,0.15,-0.0022695257473782,2012-06-06,739072.463768116
2012-06-07,2012-06-07,1,1,1,2012-06-07,2570.0,2575.6,2521.0,2533.8,314243.0,2530.0,2552.6106739052257,2018-04-16 13:37:11,332255.4523490867,-2215036.3489939114,-50.9536489197053,50.953648919694324,2.8729394928585106,-2.8729394928585106,0.15,332255.4523490867,-2215036.3489939114,-50.9536489197053,50.953648919694324,2.8729394928585106,-2.8729394928585106,0.15,332255.4523490867,-2215036.3489939114,-50.9536489197053,50.953648919694324,2.8729394928585106,-2.8729394928585106,0.15,0.007922189975684295,2012-06-07,744927.536231884
2012-06-08,2012-06-08,1,1,1,2012-06-08,2545.2,2548.8,2511.0,2513.0,401260.0,2517.2,2529.1574086627124,2018-04-16 13:37:11,332204.50651305984,4408358.38925411,-50.9458360268618,50.945836026859965,5.773427614403728,2.9004881215452167,0.15,332204.50651305984,4408358.38925411,-50.9458360268618,50.945836026859965,5.773427614403728,2.9004881215452167,0.15,332204.50651305984,4408358.38925411,-50.9458360268618,50.945836026859965,5.773427614403728,2.9004881215452167,0.15,-0.009649805447470888,2012-06-08,737739.1304347826
2012-06-11,2012-06-11,-1,-1,-1,2012-06-11,2535.0,2568.6,2520.8,2552.2,342023.0,2553.0,2544.0079947839768,2018-04-16 13:37:11,323329.01286113163,0.0,-8875.493651928206,0.0,0.0,2.9004881215452167,0.15,323329.01286113163,0.0,-8875.493651928206,0.0,0.0,2.9004881215452167,0.15,323329.01286113163,0.0,-8875.493651928206,0.0,0.0,2.9004881215452167,0.15,-0.004007543611503937,2012-06-11,734782.6086956521
2012-06-12,2012-06-12,0,0,0,2012-06-12,2534.4,2552.6,2521.6,2540.8,273907.0,2532.8,2533.5112574706013,2018-04-16 13:37:11,323279.4357458263,-4360495.366878768,-49.57711530535016,49.57711530537352,5.735079133626325,-2.8345910120811086,0.15,323279.4357458263,-4360495.366878768,-49.57711530535016,49.57711530537352,5.735079133626325,-2.8345910120811086,0.15,323279.4357458263,-4360495.366878768,-49.57711530535016,49.57711530537352,5.735079133626325,-2.8345910120811086,0.15,-0.0002366863905325085,2012-06-12,734608.695652174
2012-06-13,2012-06-13,0,0,0,2012-06-13,2533.4,2568.8,2524.8,2560.4,292325.0,2561.4,2549.8185649533907,2018-04-16 13:37:11,324080.55963598937,2154345.8610018846,801.1238901630859,49.58907987933768,2.834591012081109,0.0,0.15,324080.55963598937,2154345.8610018846,801.1238901630859,49.58907987933768,2.834591012081109,0.0,0.15,324080.55963598937,2154345.8610018846,801.1238901630859,49.58907987933768,2.834591012081109,0.0,0.15,-0.00039457070707070706,2012-06-13,734318.8405797102
2012-06-14,2012-06-14,1,1,1,2012-06-14,2556.0,2576.0,2543.0,2547.4,295965.0,2549.8,2559.8177953474233,2018-04-16 13:37:11,324080.55963598937,0.0,0.0,0.0,0.0,0.0,0.15,324080.55963598937,0.0,0.0,0.0,0.0,0.0,0.15,324080.55963598937,0.0,0.0,0.0,0.0,0.0,0.15,0.008920817873213827,2012-06-14,740869.5652173914
2012-06-15,2012-06-15,-1,-1,-1,2012-06-15,2555.8,2573.0,2531.8,2560.6,414309.0,2559.8,2554.577804971652,2018-04-16 13:37:11,324030.86728351185,2160205.781890079,-49.69235247751931,49.69235247751838,2.817390226008919,2.817390226008919,0.15,324030.86728351185,2160205.781890079,-49.69235247751931,49.69235247751838,2.817390226008919,2.817390226008919,0.15,324030.86728351185,2160205.781890079,-49.69235247751931,49.69235247751838,2.817390226008919,2.817390226008919,0.15,-7.824726134578172e-05,2012-06-15,740811.5942028986
2012-06-18,2012-06-18,0,0,0,2012-06-18,2579.0,2590.2,2565.0,2572.4,363196.0,2571.6,2575.1842817652173,2018-04-16 13:37:11,323981.1825505284,-4339689.368199958,-49.684732983470894,49.68473298347182,5.609007843091582,-2.7916176170826623,0.15,323981.1825505284,-4339689.368199958,-49.684732983470894,49.68473298347182,5.609007843091582,-2.7916176170826623,0.15,323981.1825505284,-4339689.368199958,-49.684732983470894,49.68473298347182,5.609007843091582,-2.7916176170826623,0.15,0.009077392597229759,2012-06-18,747536.231884058
2012-06-19,2012-06-19,1,1,1,2012-06-19,2572.2,2573.0,2550.2,2558.0,292607.0,2554.2,2559.6250315269285,2018-04-16 13:37:11,329641.32937565417,2154179.650398007,5660.14682512579,49.808443628929055,2.7916176170826623,0.0,0.15,329641.32937565417,2154179.650398007,5660.14682512579,49.808443628929055,2.7916176170826623,0.0,0.15,329641.32937565417,2154179.650398007,5660.14682512579,49.808443628929055,2.7916176170826623,0.0,0.15,-0.002636680884063661,2012-06-19,745565.2173913043
2012-06-20,2012-06-20,0,0,0,2012-06-20,2563.4,2569.8,2548.0,2549.0,305212.0,2555.2,2560.4869192561237,2018-04-16 13:37:11,329590.78437181655,2197271.8958121105,-50.545003837614786,50.545003837600305,2.857236347314908,2.857236347314908,0.15,329590.78437181655,2197271.8958121105,-50.545003837614786,50.545003837600305,2.857236347314908,2.857236347314908,0.15,329590.78437181655,2197271.8958121105,-50.545003837614786,50.545003837600305,2.857236347314908,2.857236347314908,0.15,-0.0034211958634630772,2012-06-20,743014.4927536232
2012-06-21,2012-06-21,0,0,0,2012-06-21,2544.8,2545.2,2493.2,2510.8,341378.0,2506.2,2512.007344351423,2018-04-16 13:37:11,313597.2349979086,-2181328.5169940935,-15993.549373907968,50.17055589086415,2.8572363473149083,0.0,0.15,313597.2349979086,-2181328.5169940935,-15993.549373907968,50.17055589086415,2.8572363473149083,0.0,0.15,313597.2349979086,-2181328.5169940935,-15993.549373907968,50.17055589086415,2.8572363473149083,0.0,0.15,-0.00725598814075053,2012-06-21,737623.1884057971
2012-06-25,2012-06-25,0,0,0,2012-06-25,2500.2,2506.8,2459.2,2467.6,271087.0,2468.2,2487.1568123886427,2018-04-16 13:37:11,313597.2349979086,0.0,0.0,0.0,0.0,0.0,0.15,313597.2349979086,0.0,0.0,0.0,0.0,0.0,0.15,313597.2349979086,0.0,0.0,0.0,0.0,0.0,0.15,-0.017525935240490554,2012-06-25,724695.652173913
2012-06-26,2012-06-26,-1,-1,-1,2012-06-26,2463.2,2469.0,2448.8,2461.0,317299.0,2460.4,2460.1952568397633,2018-04-16 13:37:11,313597.2349979086,0.0,0.0,0.0,0.0,0.0,0.15,313597.2349979086,0.0,0.0,0.0,0.0,0.0,0.15,313597.2349979086,0.0,0.0,0.0,0.0,0.0,0.15,-0.014798816094712425,2012-06-26,713971.0144927535
2012-06-27,2012-06-27,1,1,1,2012-06-27,2456.0,2475.0,2449.8,2454.8,290944.0,2454.8,2461.6237454630445,2018-04-16 13:37:11,313549.15008854226,-2090327.6672569485,-48.08490936632734,48.08490936634598,2.837035379013231,-2.837035379013231,0.15,313549.15008854226,-2090327.6672569485,-48.08490936632734,48.08490936634598,2.837035379013231,-2.837035379013231,0.15,313549.15008854226,-2090327.6672569485,-48.08490936632734,48.08490936634598,2.837035379013231,-2.837035379013231,0.15,-0.0029230269568040835,2012-06-27,711884.0579710145
2012-06-28,2012-06-28,0,0,0,2012-06-28,2461.2,2468.0,2435.4,2439.4,324209.0,2445.6,2453.0096844936447,2018-04-16 13:37:11,313501.07255219534,4184760.5927961785,-48.07753634691471,48.07753634690982,5.66764260360282,2.8306072245895892,0.15,313501.07255219534,4184760.5927961785,-48.07753634691471,48.07753634690982,5.66764260360282,2.8306072245895892,0.15,313501.07255219534,4184760.5927961785,-48.07753634691471,48.07753634690982,5.66764260360282,2.8306072245895892,0.15,0.0021172638436481343,2012-06-28,713391.304347826
2012-06-29,2012-06-29,-1,-1,-1,2012-06-29,2431.2,2472.0,2431.0,2469.0,364747.0,2467.6,2453.9366766553258,2018-04-16 13:37:11,287978.12330212654,-2064531.6853266626,-25522.949250068807,47.48422876251324,2.8306072245895892,0.0,0.15,287978.12330212654,-2064531.6853266626,-25522.949250068807,47.48422876251324,2.8306072245895892,0.0,0.15,287978.12330212654,-2064531.6853266626,-25522.949250068807,47.48422876251324,2.8306072245895892,0.0,0.15,-0.01218917601170161,2012-06-29,704695.652173913
2012-07-02,2012-07-02,1,1,1,2012-07-02,2477.0,2477.8,2455.2,2464.0,324752.0,2462.8,2465.8932003498053,2018-04-16 13:37:11,287933.96665655356,-1919559.7777103572,-44.15664557297714,44.15664557299274,2.58317827709643,-2.58317827709643,0.15,287933.96665655356,-1919559.7777103572,-44.15664557297714,44.15664557299274,2.58317827709643,-2.58317827709643,0.15,287933.96665655356,-1919559.7777103572,-44.15664557297714,44.15664557299274,2.58317827709643,-2.58317827709643,0.15,0.01883843369529458,2012-07-02,717971.0144927535
2012-07-03,2012-07-03,1,1,1,2012-07-03,2466.6,2499.2,2461.2,2469.0,400439.0,2467.4,2480.1605253234575,2018-04-16 13:37:11,287889.81678166625,3830765.7066969248,-44.14987488731276,44.149874887338214,5.176850329329069,2.5936720522326393,0.15,287889.81678166625,3830765.7066969248,-44.14987488731276,44.149874887338214,5.176850329329069,2.5936720522326393,0.15,287889.81678166625,3830765.7066969248,-44.14987488731276,44.149874887338214,5.176850329329069,2.5936720522326393,0.15,-0.004198627371820788,2012-07-03,714956.5217391304
2012-07-04,2012-07-04,0,0,0,2012-07-04,2473.0,2486.0,2463.4,2469.6,399476.0,2467.8,2472.535103485566,2018-04-16 13:37:11,292869.667121953,0.0,4979.850340286735,0.0,0.0,2.5936720522326393,0.15,292869.667121953,0.0,4979.850340286735,0.0,0.0,2.5936720522326393,0.15,292869.667121953,0.0,4979.850340286735,0.0,0.0,2.5936720522326393,0.15,0.002594664720668163,2012-07-04,716811.5942028986
2012-07-05,2012-07-05,0,0,0,2012-07-05,2469.6,2469.8,2431.6,2444.8,377809.0,2444.6,2442.4275101969515,2018-04-16 13:37:11,290179.9248344243,-1921599.7500581178,-2689.742287528701,44.19679425133671,2.5936720522326393,0.0,0.15,290179.9248344243,-1921599.7500581178,-2689.742287528701,44.19679425133671,2.5936720522326393,0.0,0.15,290179.9248344243,-1921599.7500581178,-2689.742287528701,44.19679425133671,2.5936720522326393,0.0,0.15,-0.001374848362313017,2012-07-05,715826.0869565217
2012-07-06,2012-07-06,0,0,0,2012-07-06,2442.8,2495.0,2429.0,2479.6,475826.0,2481.2,2455.6612001025583,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,-0.010851959831551558,2012-07-06,708057.9710144929
2012-07-09,2012-07-09,0,0,0,2012-07-09,2467.8,2478.8,2425.2,2430.8,361963.0,2431.0,2457.2537496926484,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,0.010234157524152611,2012-07-09,715304.347826087
2012-07-10,2012-07-10,0,0,0,2012-07-10,2427.4,2435.6,2418.2,2422.6,334547.0,2422.6,2425.4432877891595,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,-0.016370856633438725,2012-07-10,703594.2028985508
2012-07-11,2012-07-11,0,0,0,2012-07-11,2415.0,2440.0,2411.0,2428.6,392345.0,2426.4,2426.0838588487172,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,-0.005108346378841596,2012-07-11,700000.0
2012-07-12,2012-07-12,0,0,0,2012-07-12,2427.0,2464.8,2412.4,2446.4,528147.0,2453.2,2437.199584964035,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,0.004968944099378882,2012-07-12,703478.2608695652
2012-07-13,2012-07-13,0,0,0,2012-07-13,2448.6,2477.0,2446.2,2457.0,417636.0,2455.8,2456.59744610139,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,0.008899876390605648,2012-07-13,709739.1304347826
2012-07-16,2012-07-16,0,0,0,2012-07-16,2462.0,2464.8,2413.6,2417.0,347330.0,2416.2,2429.8024357239515,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,0.005472514906477208,2012-07-16,713623.1884057971
2012-07-17,2012-07-17,1,1,1,2012-07-17,2412.0,2429.0,2409.6,2422.4,269322.0,2419.0,2418.0100986922716,2018-04-16 13:37:11,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,290179.9248344243,0.0,0.0,0.0,0.0,0.0,0.15,-0.020308692120227456,2012-07-17,699130.4347826088
2012-07-18,2012-07-18,0,0,0,2012-07-18,2418.4,2430.0,2380.6,2419.2,168683.0,2411.4,2411.0718851336533,2018-04-16 13:37:11,290135.430579283,1934236.2038618866,-44.49425514129689,44.494255141278394,2.6659998399243117,2.6659998399243117,0.15,290135.430579283,1934236.2038618866,-44.49425514129689,44.494255141278394,2.6659998399243117,2.6659998399243117,0.15,290135.430579283,1934236.2038618866,-44.49425514129689,44.494255141278394,2.6659998399243117,2.6659998399243117,0.15,0.002653399668325079,2012-07-18,700985.5072463768
2012-07-19,2012-07-19,0,0,0,2012-07-19,2429.8,2463.4,2423.0,2433.6,442827.0,2439.6,2444.3505987665612,2018-04-16 13:37:11,299208.45289158804,-1943353.923314428,9073.022312305053,44.697140236231846,2.6659998399243117,0.0,0.15,299208.45289158804,-1943353.923314428,9073.022312305053,44.697140236231846,2.6659998399243117,0.0,0.15,299208.45289158804,-1943353.923314428,9073.022312305053,44.697140236231846,2.6659998399243117,0.0,0.15,0.004713860403572648,2012-07-19,704289.8550724637
2012-07-20,2012-07-20,0,0,0,2012-07-20,2434.8,2436.4,2410.0,2419.0,362308.0,2416.6,2423.5813142409224,2018-04-16 13:37:11,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,0.002057782533541855,2012-07-20,705739.1304347826
2012-07-23,2012-07-23,0,0,0,2012-07-23,2401.6,2402.6,2373.4,2378.2,313452.0,2379.8,2383.161065171063,2018-04-16 13:37:11,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,-0.013635616888450908,2012-07-23,696115.9420289855
2012-07-24,2012-07-24,-1,-1,-1,2012-07-24,2374.8,2406.6,2371.0,2382.4,372651.0,2385.4,2387.555915856928,2018-04-16 13:37:11,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,299208.45289158804,0.0,0.0,0.0,0.0,0.0,0.15,-0.011159227181878634,2012-07-24,688347.8260869565
2012-07-25,2012-07-25,0,0,0,2012-07-25,2375.0,2397.0,2369.2,2374.0,351569.0,2375.6,2382.7926011679074,2018-04-16 13:37:11,299162.5742621447,-1994417.1617476314,-45.87862944335211,45.87862944337684,2.7991819814001846,-2.7991819814001846,0.15,299162.5742621447,-1994417.1617476314,-45.87862944335211,45.87862944337684,2.7991819814001846,-2.7991819814001846,0.15,299162.5742621447,-1994417.1617476314,-45.87862944335211,45.87862944337684,2.7991819814001846,-2.7991819814001846,0.15,8.421761832567714e-05,2012-07-25,688405.7971014492
2012-07-26,2012-07-26,0,0,0,2012-07-26,2372.4,2390.6,2361.6,2365.0,385129.0,2367.0,2375.8453058585565,2018-04-16 13:37:11,301302.40716683323,1992233.7998021392,2139.8329046885483,45.921867079946196,2.799181981400184,0.0,0.15,301302.40716683323,1992233.7998021392,2139.8329046885483,45.921867079946196,2.799181981400184,0.0,0.15,301302.40716683323,1992233.7998021392,2139.8329046885483,45.921867079946196,2.799181981400184,0.0,0.15,-0.0010947368421052248,2012-07-26,687652.1739130435
2012-07-27,2012-07-27,-1,-1,-1,2012-07-27,2370.8,2380.8,2363.6,2372.2,325456.0,2368.8,2370.8521139570325,2018-04-16 13:37:11,301302.40716683323,0.0,0.0,0.0,0.0,0.0,0.15,301302.40716683323,0.0,0.0,0.0,0.0,0.0,0.15,301302.40716683323,0.0,0.0,0.0,0.0,0.0,0.15,-0.0006744225257123204,2012-07-27,687188.4057971014
2012-07-30,2012-07-30,0,0,0,2012-07-30,2373.0,2388.0,2359.4,2363.8,336922.0,2364.2,2373.0653249119973,2018-04-16 13:37:11,301256.20746440097,-2008374.71642934,-46.19970243226271,46.19970243224776,2.8211472347651916,-2.8211472347651916,0.15,301256.20746440097,-2008374.71642934,-46.19970243226271,46.19970243224776,2.8211472347651916,-2.8211472347651916,0.15,301256.20746440097,-2008374.71642934,-46.19970243226271,46.19970243224776,2.8211472347651916,-2.8211472347651916,0.15,0.0009279568078285042,2012-07-30,687826.0869565217
2012-07-31,2012-07-31,0,0,0,2012-07-31,2361.0,2376.4,2361.0,2363.2,273521.0,2363.2,2365.95837760172,2018-04-16 13:37:11,311417.5295793963,1998218.5863841854,10161.322114995332,46.42739671664418,2.8211472347651916,0.0,0.15,311417.5295793963,1998218.5863841854,10161.322114995332,46.42739671664418,2.8211472347651916,0.0,0.15,311417.5295793963,1998218.5863841854,10161.322114995332,46.42739671664418,2.8211472347651916,0.0,0.15,-0.0050568900126422255,2012-07-31,684347.8260869565
2012-08-01,2012-08-01,0,0,0,2012-08-01,2358.4,2385.0,2358.0,2369.6,341239.0,2368.4,2372.33165787029,2018-04-16 13:37:11,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,-0.0011012282930961072,2012-08-01,683594.2028985508
2012-08-02,2012-08-02,0,0,0,2012-08-02,2369.6,2372.0,2337.6,2351.2,308900.0,2347.8,2353.6391414697314,2018-04-16 13:37:11,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,0.004748982360922582,2012-08-02,686840.5797101449
2012-08-03,2012-08-03,0,0,0,2012-08-03,2354.8,2368.8,2345.6,2367.8,303837.0,2359.0,2353.116116865293,2018-04-16 13:37:11,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,-0.006245779878460385,2012-08-03,682550.7246376812
2012-08-06,2012-08-06,0,0,0,2012-08-06,2360.6,2393.2,2360.2,2384.4,389607.0,2388.4,2376.171381417685,2018-04-16 13:37:11,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,0.002463054187192002,2012-08-06,684231.884057971
2012-08-07,2012-08-07,1,1,1,2012-08-07,2385.4,2394.8,2385.2,2392.2,243930.0,2391.2,2390.2727298815234,2018-04-16 13:37:11,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,311417.5295793963,0.0,0.0,0.0,0.0,0.0,0.15,0.010505803609251962,2012-08-07,691420.2898550725
2012-08-08,2012-08-08,0,0,0,2012-08-08,2396.0,2409.0,2389.2,2391.2,279984.0,2393.4,2398.218688210755,2018-04-16 13:37:11,311369.77889152744,2075798.5259435163,-47.75068786885822,47.75068786884077,2.8878666192870286,2.8878666192870286,0.15,311369.77889152744,2075798.5259435163,-47.75068786885822,47.75068786884077,2.8878666192870286,2.8878666192870286,0.15,311369.77889152744,2075798.5259435163,-47.75068786885822,47.75068786884077,2.8878666192870286,2.8878666192870286,0.15,0.004443699169950494,2012-08-08,694492.7536231884
2012-08-09,2012-08-09,1,1,1,2012-08-09,2393.6,2421.4,2385.2,2418.2,397185.0,2415.2,2403.718442539371,2018-04-16 13:37:11,309242.81938261515,-2073719.2619776295,-2126.9595089122886,47.69554302548548,2.8878666192870286,0.0,0.15,309242.81938261515,-2073719.2619776295,-2126.9595089122886,47.69554302548548,2.8878666192870286,0.0,0.15,309242.81938261515,-2073719.2619776295,-2126.9595089122886,47.69554302548548,2.8878666192870286,0.0,0.15,-0.001001669449081841,2012-08-09,693797.1014492753
2012-08-10,2012-08-10,0,0,0,2012-08-10,2419.6,2422.2,2405.4,2411.6,246736.0,2409.8,2412.598306692173,2018-04-16 13:37:11,309195.4021503098,2061302.6810020655,-47.41723230533535,47.41723230533433,2.8397292679259185,2.8397292679259185,0.15,309195.4021503098,2061302.6810020655,-47.41723230533535,47.41723230533433,2.8397292679259185,2.8397292679259185,0.15,309195.4021503098,2061302.6810020655,-47.41723230533535,47.41723230533433,2.8397292679259185,2.8397292679259185,0.15,0.010862299465240642,2012-08-10,701333.3333333333
2012-08-13,2012-08-13,0,0,0,2012-08-13,2407.2,2408.8,2365.2,2367.8,261209.0,2373.0,2387.35444414243,2018-04-16 13:37:11,298584.44227919844,-2050738.8881253812,-10610.95987111138,47.16699442688377,2.8397292679259185,0.0,0.15,298584.44227919844,-2050738.8881253812,-10610.95987111138,47.16699442688377,2.8397292679259185,0.0,0.15,298584.44227919844,-2050738.8881253812,-10610.95987111138,47.16699442688377,2.8397292679259185,0.0,0.15,-0.005124814018846128,2012-08-13,697739.1304347825
2012-08-14,2012-08-14,0,0,0,2012-08-14,2364.8,2370.6,2331.6,2357.6,334001.0,2358.6,2352.4606040101676,2018-04-16 13:37:11,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,-0.017613825191093238,2012-08-14,685449.275362319
2012-08-15,2012-08-15,0,0,0,2012-08-15,2355.4,2356.6,2335.6,2339.6,175935.0,2340.4,2344.5552539290074,2018-04-16 13:37:11,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,-0.003974966170500715,2012-08-15,682724.6376811594
2012-08-16,2012-08-16,-1,-1,-1,2012-08-16,2350.8,2357.6,2341.4,2345.4,242421.0,2344.8,2349.1884993461786,2018-04-16 13:37:11,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,298584.44227919844,0.0,0.0,0.0,0.0,0.0,0.15,-0.0019529591576801855,2012-08-16,681391.3043478262
2012-08-17,2012-08-17,1,1,1,2012-08-17,2345.6,2347.0,2321.8,2334.0,303042.0,2329.8,2333.175466766983,2018-04-16 13:37:11,298538.6593313823,-1990257.7288758822,-45.78294781612931,45.78294781614376,2.8283562540869176,-2.8283562540869176,0.15,298538.6593313823,-1990257.7288758822,-45.78294781612931,45.78294781614376,2.8283562540869176,-2.8283562540869176,0.15,298538.6593313823,-1990257.7288758822,-45.78294781612931,45.78294781614376,2.8283562540869176,-2.8283562540869176,0.15,-0.002212012931768025,2012-08-17,679884.0579710145
2012-08-20,2012-08-20,0,0,0,2012-08-20,2320.8,2328.8,2295.8,2316.4,299462.0,2316.8,2308.1320301073256,2018-04-16 13:37:11,298492.8834036182,3959167.3143695975,-45.775927764130756,45.775927764145294,5.686497923660802,2.858141669573884,0.15,298492.8834036182,3959167.3143695975,-45.775927764130756,45.775927764145294,5.686497923660802,2.858141669573884,0.15,298492.8834036182,3959167.3143695975,-45.775927764130756,45.775927764145294,5.686497923660802,2.858141669573884,0.15,-0.010572987721691561,2012-08-20,672695.6521739131
2012-08-21,2012-08-21,1,1,1,2012-08-21,2316.2,2350.6,2314.0,2323.0,418647.0,2323.8,2331.188458056549,2018-04-16 13:37:11,294502.96970823396,-1986008.320520109,-3989.9136953842244,45.678191371962505,2.858141669573884,0.0,0.15,294502.96970823396,-1986008.320520109,-3989.9136953842244,45.678191371962505,2.858141669573884,0.0,0.15,294502.96970823396,-1986008.320520109,-3989.9136953842244,45.678191371962505,2.858141669573884,0.0,0.15,-0.001982075146501363,2012-08-21,671362.3188405796
